datetime,avonmouth,avonmouth_docks_j,avonmouth_docks_k,bedminster,bishopsworth,bower_ashton,broadweir,cairns_road,clifton,cotham,eastville,feeder_road_a,feeder_road_b,kingweston,lockleaze,stock_bishop,st_pauls_j,st_pauls_k,woodland_way_j,woodland_way_k,filton_j,filton_k,whitchurch
04/03/2020 12:00,13.98162045,3.838,3.876,17.3387009,9.97802,10.7195,6.795026545,24.82578,22.5055,9.6,10.28,34.542,12.2,3.798,9.5893,6.74595,13.39398,23.2655,17.08,13.64,6.921,12.861,15.4295
04/03/2020 12:30,13.92892815,3.6385,4.0945,17.27884284,9.98029,10.632,6.810853125,24.97227,22.6575,9.49,10.38,34.485,12.44,3.929,9.68468,6.75051,13.42229,23.7025,16.98,13.64,6.923,12.863,15.4145
04/03/2020 13:00,14.0388634,3.4105,2.5175,17.18636937,9.95269,10.619,6.877004423,24.64604,22.7145,9.7,10.24,33.9435,12.44,4.014,9.73826,6.77312,13.41469,23.959,16.98,13.64,6.921,12.861,15.4735
04/03/2020 13:30,13.84361635,3.6005,1.9855,17.30605031,10.05621,10.523,6.866213574,24.92059,22.9425,10.46,10.28,33.896,12.52,4.815,9.75327,6.78984,13.45307,23.978,17.19,13.64,6.922,12.862,15.79
04/03/2020 14:00,13.83637915,3.477,3.192,17.13044457,10.04534,10.714,6.781185528,24.93142,22.7145,10.37,10.38,33.6585,12.58,4.983,9.8059,6.88047,13.44604,23.864,16.95,13.56,6.921,12.861,15.6095
04/03/2020 14:30,14.4811707,3.5815,3.9425,16.92598068,10.13163,10.708,6.847339624,24.9622,22.4675,10.46,10.42,33.573,12.46,4.724,9.8021,6.90118,13.43464,24.073,16.74,13.56,6.92,12.86,15.641
04/03/2020 15:00,14.85473395,3.4105,2.831,16.86951919,10.08334,10.564,6.70514344,24.86112,22.0875,10.48,10.34,33.2785,12.34,5.322,9.77493,6.86052,13.42267,23.655,16.91,13.48,6.92,12.86,15.5155
04/03/2020 15:30,14.46946155,2.983,2.2325,16.7293545,10.00097,10.19,6.70514344,24.66694,21.8025,10.36,10.28,33.0885,12.13,6.189,9.88266,6.90479,13.40272,23.446,16.87,13.57,6.92,12.86,15.4575
04/03/2020 16:00,14.41312495,2.983,3.135,16.88545597,10.23388,10.132,6.734802974,25.04713,21.641,10.3,10.5,33.8295,12.03,6.748,9.99229,7.02449,13.32451,23.427,17.39,14.42,6.921,12.861,16.3685
04/03/2020 16:30,15.45223665,2.66,3.6385,17.27545271,10.60965,10.11,6.744565748,25.87819,21.603,10.09,10.78,34.903,12.06,6.644,10.16272,7.31614,13.28575,23.674,18.2,15.41,6.921,12.861,17.5275
04/03/2020 17:00,15.4439314,2.451,2.755,17.56884643,10.88797,10.5075,6.601861779,26.95587,21.736,9.78,10.99,35.796,11.91,6.252,10.62898,8.11471,13.24547,23.7975,19.25,16.75,6.92,12.86,18.715
04/03/2020 17:30,15.4366986,2.7265,3.344,17.30934963,11.26986,10.6375,6.567879487,28.215,22.059,9.23,11.31,36.233,11.51,5.99,11.02627,8.44949,13.07067,23.9115,19.97,17.37,6.92,12.86,19.608
04/03/2020 18:00,15.3625403,2.8975,2.907,17.17919662,11.46553,10.9305,6.626890857,29.24518,22.2775,8.75,11.53,36.708,11.45,6.115,11.39468,8.88706,12.80239,23.8545,19.23,17.7,6.92,12.86,19.893
04/03/2020 18:30,15.3780547,2.2325,2.9545,17.95478451,11.79591,11.48,6.533001414,29.74944,22.952,8.35,12.11,37.81,11.29,5.111,11.49766,9.09131,12.21073,24.0255,21.2,18.62,6.92,12.86,19.9975
04/03/2020 19:00,15.24848515,2.5175,2.9545,18.1304355,11.55785,11.656,6.389357565,30.53167,23.142,8.12,12.47,38.2185,11.05,4.209,11.86987,9.27447,11.79824,24.282,20.39,18.33,6.92,12.86,19.8265
04/03/2020 19:30,14.77645485,2.85,1.273,18.04056981,11.1829,11.7245,5.975392399,29.91683,22.933,7.8,12.27,37.3065,10.92,3.92,11.56606,9.19334,11.52768,23.294,20.21,17.78,6.92,12.86,19.285
04/03/2020 20:00,14.22853,3.211,0.9025,17.45610029,10.89056,11.4355,5.582422824,29.00616,21.926,7.49,11.89,35.777,10.49,3.098,11.38518,8.80213,10.84406,22.534,19.35,17.04,6.92,12.86,18.373
04/03/2020 20:30,13.7800521,3.458,0.532,16.64354583,10.48966,10.932,4.731968609,28.67309,20.9,6.89,11.49,34.295,10.14,2.973,11.17884,8.5272,10.75571,21.5175,18.67,16.02,6.92,12.86,17.385
04/03/2020 21:00,13.0968254,3.135,0.5225,15.77112489,10.01336,10.4685,4.19682638,27.15062,20.0735,6.21,10.83,32.528,9.74,3.591,10.69738,8.26329,10.47166,20.6245,17.71,14.98,8.5,13.92,16.397
04/03/2020 21:30,12.36575575,2.641,0.5225,14.48784829,9.5342,10.2265,3.842886179,25.49629,19.152,5.98,10.22,30.8655,9.36,3.625,10.20699,8.07272,10.12092,19.646,16.81,14,8.5,13.92,15.314
04/03/2020 22:00,11.9390205,2.489,0.5225,13.41354509,8.85304,9.5475,3.640066416,24.28314,18.012,5.85,9.58,29.279,8.95,3.072,9.72439,7.33742,9.633,18.7815,15.67,12.95,8.01,14.12,14.5255
04/03/2020 22:30,11.3297475,2.299,0.5225,12.19957265,8.07846,8.7675,3.308338451,22.12588,16.606,5.7,8.84,27.1985,8.38,3.406,9.02386,6.69883,9.02519,17.689,13.85,11.59,7.16,12.89,13.167
04/03/2020 23:00,10.5875011,1.843,0.5225,11.0727175,7.38905,8.1875,3.120150671,20.13278,15.4565,5.63,8.08,25.3175,7.95,3.017,8.29863,6.23276,8.48293,16.625,12.63,10.33,7.16,12.89,11.9415
04/03/2020 23:30,10.26203395,1.862,0.5225,10.5608831,6.81912,7.666,3.002830704,18.78511,14.3925,5.56,7.51,23.8165,7.62,3.041,7.83902,5.77201,8.40997,15.979,11.97,9.43,6.53,11.64,10.963
05/03/2020 00:00,9.81419255,2.09,0.5225,10.01497228,6.25144,7.4465,2.825847111,17.59989,13.9555,5.48,7.05,23.636,7.36,3.714,7.0832,5.48568,8.57698,15.599,11.03,8.92,6.32,11.5,10.8205
05/03/2020 00:30,10.36171935,2.5175,0.5225,11.02616051,6.45234,8.389,2.999989837,18.90994,14.7155,5.46,8.05,25.118,7.72,3.522,7.60779,5.84079,9.33546,16.3495,11.81,9.66,6.24,11.35,11.381
05/03/2020 01:00,10.49797785,2.337,0.5225,10.78509761,6.27974,8.566,2.913864442,18.88828,14.4685,5.48,8.12,25.0705,7.46,3.618,7.59867,5.83737,9.30525,16.4825,11.87,9.86,6.42,11.76,11.3905
05/03/2020 01:30,10.33857165,2.413,0.5225,10.35154097,6.0223,8.303,2.696251276,18.15887,14.2215,5.46,7.75,24.453,7.12,3.569,7.29239,5.63521,9.16978,16.0835,11.47,9.36,6.42,11.76,11.134
05/03/2020 02:00,10.1332909,2.736,0.5225,9.751929423,5.73423,7.8645,2.595824796,17.24421,13.6895,5.44,7.39,23.7215,6.9,3.306,7.03969,5.46402,8.78617,15.428,10.84,8.89,6.25,11.55,10.8965
05/03/2020 02:30,10.153372,2.9355,0.5225,9.569368914,5.61351,7.841,2.528345457,16.93489,13.4235,5.44,7.21,23.1515,6.88,3.427,6.96616,5.3656,8.5861,15.0195,10.69,8.84,6.48,11.16,10.5165
05/03/2020 03:00,10.0219338,2.8595,0.5225,9.310056072,5.43478,7.791,2.535962895,16.72247,13.262,5.44,7.01,22.4675,6.77,3.272,6.80865,5.30632,8.3543,14.7155,10.5,8.66,6.34,11.01,10.3835
05/03/2020 03:30,9.60781645,2.8215,0.5225,9.075893201,5.41766,7.524,2.531837592,16.33962,12.9865,5.48,6.64,22.04,6.61,3.845,6.57419,5.1319,8.1415,14.345,10.19,8.3,6.36,11.01,10.279
05/03/2020 04:00,9.55953935,3.1065,0.5225,8.848086368,5.30705,7.2495,2.489064822,15.35352,12.54,5.42,6.25,21.565,6.5,4.296,6.17766,4.83873,7.68094,13.946,9.87,7.98,6.06,10.84,9.918
05/03/2020 04:30,9.63960725,2.8025,0.5225,8.786012256,5.38928,7.0975,2.402295234,15.31666,12.464,5.48,6.18,21.432,6.54,3.41,6.11154,4.79997,7.64598,13.8985,9.59,7.76,6.55,10.67,9.7375
05/03/2020 05:00,9.7061234,2.6695,0.5225,8.884883974,5.41963,7.0905,2.4231118,15.10538,12.3595,5.44,6.09,21.6125,6.55,4.413,6.11705,4.67514,7.57796,13.737,9.59,7.72,6.16,10.81,9.7375
05/03/2020 05:30,9.99189385,2.147,0.532,9.370608474,5.84026,7.316,2.662777264,15.37689,12.54,5.58,6.18,22.2205,6.78,5.401,6.25518,4.8222,8.02275,14.193,9.87,8,6.07,10.76,10.3265
05/03/2020 06:00,10.3210888,2.527,0,10.0730926,6.26374,7.7445,2.809869808,16.1899,13.034,5.72,6.47,22.9045,7.18,5.963,6.61675,5.04279,8.56064,14.592,10.69,8.6,6.21,10.76,10.9345
05/03/2020 06:30,11.3861832,1.971,1.7765,11.79628179,7.4318,8.515,3.225667839,18.55084,14.4875,6.01,7.47,25.707,7.9,6.348,7.52096,5.67378,9.14926,16.321,12.38,10.03,6.2,11.71,12.2455
05/03/2020 07:00,12.28025955,2.5825,1.6435,13.6767599,8.61545,9.425,3.616956918,20.8677,15.8365,6.42,8.34,28.253,8.72,7.25,8.32941,6.45164,9.96949,17.803,13.86,11.27,6.2,11.71,13.5755
05/03/2020 07:30,13.06234245,2.569,2.641,15.27880287,9.11077,10.5195,4.174193403,22.87391,17.48,7.01,9.18,30.761,9.3,7.857,8.74608,6.75336,10.20452,19.3515,15.12,12.34,6.2,11.71,14.649
05/03/2020 08:00,13.91733765,2.325,4.5125,16.36905801,9.75376,11.019,4.663836355,23.79655,18.81,7.56,9.8,32.4045,10.01,8.794,9.30715,7.0167,11.82769,20.6245,16.09,12.81,6.2,11.71,15.0575
05/03/2020 08:30,14.89736155,2.682,4.427,16.65977078,9.97499,11.3665,5.2673361,24.66903,20.1875,8.17,10.24,33.1265,10.87,10.336,9.56802,7.068,12.65096,21.8405,16.09,13.11,6.2,11.71,15.3615
05/03/2020 09:00,14.89746195,2.8365,1.3965,16.65037823,9.99797,11.659,5.487347177,24.97835,20.71,8.74,10.26,33.5255,11.29,10.571,9.60355,7.06591,12.93311,22.3725,16.37,13.31,6.2,11.71,15.4945
05/03/2020 09:30,14.98471465,2.7975,1.843,17.03248246,10.19738,11.8965,5.896759388,25.48242,21.5175,9.15,10.44,34.466,11.9,10.741,9.74624,7.13507,13.35206,22.9045,16.9,13.81,6.2,11.71,15.8175
05/03/2020 10:00,15.97134895,2.945,3.097,17.25919803,10.37203,11.8355,6.274738271,25.67774,22.23,9.44,10.68,34.58,12.18,10.655,9.87829,7.11702,13.3803,23.3605,17.3,13.91,6.201,11.711,16.0075
05/03/2020 10:30,15.37376695,3.003,3.534,17.44757833,10.37591,11.684,6.913186843,26.1307,22.762,9.69,10.85,34.58,12.44,10.946,9.91002,7.01689,13.41868,23.8735,16.63,13.95,6.201,11.711,15.941
05/03/2020 11:00,15.88942455,2.986,1.881,17.52528716,10.376,11.7305,7.068782735,25.56583,23.294,9.74,10.67,34.7795,12.44,10.909,9.87202,7.03209,13.38904,23.902,17.91,13.95,6.201,11.711,15.865
05/03/2020 11:30,16.2283392,2.4595,4.294,17.69136399,10.3217,11.695,7.116865037,25.58407,23.1515,9.72,10.67,34.7795,12.44,10.318,9.83022,6.94298,13.39778,24.111,17.85,13.89,6.202,11.712,15.9515
05/03/2020 12:00,16.0118971,2.4725,3.135,17.57523797,10.27866,11.4245,7.073909294,25.39008,23.085,9.68,10.64,34.5715,12.44,10.657,9.81065,6.92303,13.48369,24.0255,17.85,13.85,6.202,11.712,15.9535
05/03/2020 12:30,15.84884025,2.3235,4.123,17.82862479,10.343,11.5125,7.124518511,25.68629,23.4175,9.75,10.7,35.055,12.71,10.784,9.8306,6.8704,13.57474,24.2725,18.02,13.99,6.201,11.711,16.1225
05/03/2020 13:00,16.2444341,2.058,3.6765,17.76637264,10.37353,11.5265,7.130856448,25.79554,23.826,9.66,10.73,35.2545,12.82,10.737,9.95201,6.99789,13.5964,24.5005,17.99,14.05,6.201,11.711,16.0845
05/03/2020 13:30,15.8681623,2.286,3.7335,17.68001,10.39577,11.2965,7.109675251,25.9597,24.8235,9.6,10.77,34.7985,12.77,10.512,9.99153,6.96217,13.62148,23.693,18.18,13.81,6.202,11.712,16.175
05/03/2020 14:00,15.9665752,1.788,2.3275,17.4569002,10.21736,11.3455,6.91417329,25.26943,24.263,9.61,10.6,34.0775,12.64,10.128,9.87886,6.94754,13.62585,23.332,16.94,13.79,6.201,11.711,15.7085
05/03/2020 14:30,15.7298855,1.8145,3.23,17.00279739,10.19011,10.895,6.881154079,25.13833,23.6835,9.46,10.56,33.745,12.48,9.204,9.86195,6.96027,13.61065,22.9995,17.12,13.73,6.202,11.712,15.4325
05/03/2020 15:00,15.3860685,1.5945,4.028,16.50249919,10.02942,10.9555,6.827960357,25.02357,23.142,9.46,10.34,33.232,12.22,8.946,9.83421,6.8419,13.6211,22.686,16.92,13.45,6.202,11.712,15.1305
05/03/2020 15:30,15.0944537,1.61,4.256,16.4445146,9.95747,10.7975,6.798872451,24.63996,22.7905,9.4,10.24,32.8415,12.02,8.465,9.86271,6.81359,13.5698,22.4865,16.85,13.39,6.201,11.711,15.2
05/03/2020 16:00,15.08951005,1.44,2.4985,16.62851866,10.14608,10.467,6.708058187,25.22212,22.61,9.32,10.48,33.2785,11.88,8.182,9.95467,6.95609,13.55042,22.4295,17.55,14.24,6.2,11.71,16.362
05/03/2020 16:30,15.3120367,1.71,2.6695,16.89093526,10.3697,10.405,6.649541275,26.00929,22.534,9.16,10.82,34.0765,11.85,7.316,10.15189,7.33533,13.4216,22.7905,18.29,15.29,6.2,11.71,17.4145
05/03/2020 17:00,15.5562868,1.9,3.6575,17.2006884,10.77026,10.739,6.662044049,27.09609,22.724,8.82,11.07,34.922,11.79,6.334,10.63202,8.19546,13.26276,23.256,19.15,16.49,6.2,11.71,18.8385
05/03/2020 17:30,15.42540385,1.52,3.306,16.9133906,11.26403,10.8775,6.670951683,28.41241,23.1705,8.31,11.35,36.0715,11.58,5.324,11.14711,8.61916,13.15332,23.256,20.29,17.6,6.2,11.71,19.7695
05/03/2020 18:00,15.1025667,1.5295,2.565,17.02481753,11.49826,11.216,6.670951683,29.21725,23.4935,7.82,11.61,36.6605,11.51,5.33,11.43648,9.01949,12.69694,23.256,20.73,17.93,6.2,11.71,20.045
05/03/2020 18:30,15.32208925,1.6815,2.8975,17.42020954,11.83696,11.6185,6.546389275,30.0257,24.054,7.29,12.33,37.658,11.3,5.263,11.69127,9.19999,12.22688,23.4555,20.97,18.36,6.2,11.71,20.577
05/03/2020 19:00,15.31350885,2.109,1.9095,17.5640404,11.52404,11.815,6.443528025,30.90844,24.1775,7.15,12.61,37.544,11.05,5.214,11.95081,9.39778,11.77012,23.5315,20.97,18.36,6.2,11.71,20.1305
05/03/2020 19:30,14.50128925,2.66,2.926,17.66392966,11.2343,12.077,6.052439856,30.34281,23.7975,6.89,12.44,37.012,10.92,4.735,11.85942,9.31741,11.46783,22.61,20.49,17.82,6.2,11.71,19.5795
05/03/2020 20:00,14.1105989,3.078,1.3775,17.17699078,10.91949,11.652,5.781357026,29.43252,23.237,6.51,12.03,35.7865,10.7,3.638,11.44351,8.92145,10.83722,21.8975,19.62,16.94,6.2,13.95,18.525
05/03/2020 20:30,13.81714675,3.1255,0.5415,16.04991916,10.57859,11.0915,4.841035502,28.79203,22.021,6.29,11.55,34.238,10.26,3.324,11.29759,8.58743,10.67249,20.786,18.68,15.89,8.64,13.65,17.537
05/03/2020 21:00,13.0955296,2.7265,0.5225,15.29450134,10.07801,10.6235,4.040489707,27.4702,20.938,6.22,11.07,32.8415,9.87,3.237,10.95673,8.36551,10.49218,19.76,17.59,15.17,8.44,13.27,16.7675
05/03/2020 21:30,12.69506755,2.793,0.5225,14.53139258,9.6533,10.1145,3.776513403,26.23273,20.064,6,10.37,31.008,9.4,2.99,10.44487,8.12117,10.21459,18.8955,16.6,14.05,7.98,14.74,15.6275
05/03/2020 22:00,12.15585705,2.793,0.5225,13.62768856,9.16542,9.5805,3.532563521,24.65193,19.038,5.82,9.72,29.2505,9.03,2.37,9.78861,7.64769,9.83326,18.126,15.63,12.94,7.97,14.16,14.421
05/03/2020 22:30,11.50530655,2.7835,0,12.48385425,8.32771,8.7835,3.309816721,22.68068,17.594,5.72,8.99,27.531,8.61,2.94,9.10898,6.86679,9.13596,16.9765,14.21,11.74,7.62,13.85,13.3665
05/03/2020 23:00,10.8125922,2.9545,0,11.37329976,7.63613,8.184,3.172094347,20.50328,16.283,5.6,8.15,25.555,8.19,2.82,8.40123,6.35588,8.6507,16.074,12.79,10.42,7.62,13.46,11.932
05/03/2020 23:30,10.60208455,3.2585,0.5225,10.79317982,7.1772,7.711,2.946134973,19.49894,15.2855,5.52,7.62,24.4055,7.87,2.77,8.018,5.99697,8.4835,15.5135,12.04,9.54,6.77,12.4,11.191
06/03/2020 00:00,10.3227494,3.1825,0.5225,10.27222324,6.45072,7.538,2.822151434,18.41157,14.649,5.48,7.25,24.1775,7.58,2.76,7.27985,5.61564,8.98586,15.1525,11.2,9,6.62,11.77,10.9535
06/03/2020 00:30,10.4852754,2.9925,0.5225,11.22036827,6.82325,8.3085,2.838063906,19.53675,15.428,5.44,8.14,25.5835,7.89,2.64,7.8641,5.98614,9.39987,16.15,11.75,9.92,6.71,12.06,11.666
06/03/2020 01:00,10.69158025,3.0115,0.5225,10.99419772,6.64715,8.3075,2.749180246,19.69521,15.485,5.43,8.22,25.4885,7.66,2.61,7.885,6.01939,9.40329,16.3875,11.96,10.11,6.71,12.06,11.666
06/03/2020 01:30,10.47909945,3.116,0.5225,10.51119002,6.34294,8.1175,2.584303532,18.96694,15.1335,5.43,8.01,24.8995,7.36,2.65,7.70317,5.92857,9.24958,15.922,11.5,9.63,6.53,11.85,11.4475
06/03/2020 02:00,10.3323482,3.097,0.5225,9.930393965,5.95051,7.8135,2.437630906,18.69068,14.7725,5.43,7.59,24.1775,7.2,2.56,7.38796,5.67967,9.08884,15.4755,11.13,9.19,6.78,11.51,11.286
06/03/2020 02:30,10.2925698,3.5055,0.5225,9.805148274,5.82956,7.86,2.416942027,18.58656,14.535,5.46,7.43,23.9495,7.16,2.5,7.29144,5.59189,8.99612,15.1525,10.99,9.13,6.78,11.54,11.096
06/03/2020 03:00,10.2190056,3.5435,0.5225,9.636205353,5.64661,7.803,2.357801655,18.20694,14.2215,5.46,6.98,23.37,7.11,2.51,7.07465,5.53926,8.6716,14.782,10.76,8.96,6.64,11.51,10.735
06/03/2020 03:30,9.97094635,3.6385,0.5225,9.495196996,5.53516,7.746,2.293745341,17.80737,14.003,5.44,6.7,22.857,6.96,2.89,6.85767,5.36598,8.59351,14.2595,10.43,8.6,6.41,11.42,10.2885
06/03/2020 04:00,9.66782985,3.971,0.5225,9.289102134,5.46303,7.5655,2.331356997,16.32708,13.528,5.44,6.32,22.192,6.8,2.51,6.44708,5.0977,8.37729,13.851,10.2,8.3,6.59,11.29,10.127
06/03/2020 04:30,9.919216,3.838,0,9.283516989,5.48574,7.4705,2.374215659,15.94537,13.2905,5.38,6.18,21.907,6.83,2.41,6.34961,5.0331,8.3258,13.794,10.09,8.12,6.01,11.29,10.127
06/03/2020 05:00,10.1533492,3.667,0,9.300272424,5.55567,7.4325,2.374215659,15.87165,13.1955,5.46,6.18,22.1065,6.83,2.46,6.3707,5.00631,8.33454,13.737,10.02,8.04,6.11,11.16,10.108
06/03/2020 05:30,10.3799774,3.61,0,9.710356255,5.94528,7.7365,2.633351054,16.11808,13.414,5.64,6.28,22.724,7.08,2.43,6.55633,5.03158,8.53518,14.2405,10.36,8.22,6.24,11.31,10.3455
06/03/2020 06:00,10.5257967,3.591,0,10.38036826,6.53993,8.0605,2.756680364,17.03407,13.8795,5.72,6.47,23.5695,7.42,2.59,6.83848,5.27991,8.68927,14.535,10.99,8.89,6.04,11.49,10.944
06/03/2020 06:30,11.50167945,3.743,1.1685,12.14134855,7.55054,8.676,3.128314069,18.77732,15.124,6.03,7.34,26.315,8.05,2.72,7.69139,5.84231,9.34895,16.1025,12.44,10.31,6.41,12.1,12.3595
06/03/2020 07:00,11.994756,3.5245,1.2065,13.83961022,8.64917,9.4365,3.377770937,20.92185,16.492,6.4,8.3,28.4715,8.77,3.16,8.35259,6.46684,10.00806,17.347,13.88,11.67,6.41,12.1,13.5375
06/03/2020 07:30,12.60180845,4.066,2.3845,15.50387025,9.25187,10.5015,3.834154443,22.79753,18.24,6.99,9.09,30.704,9.4,3.55,8.73715,6.72296,10.33695,18.734,15.19,12.51,6.411,12.101,14.2405
06/03/2020 08:00,13.5840498,4.3225,1.805,16.83795571,9.75561,11.3025,4.379442342,24.16173,19.5415,7.53,9.72,32.2335,10.13,3.87,9.45459,7.00169,12.41745,19.8835,16.27,13.13,6.414,12.104,14.817
06/03/2020 08:30,14.26033605,4.4555,4.0375,16.87836376,9.93806,11.331,4.883270868,24.47808,20.577,8.01,10,32.8795,10.99,3.94,9.50095,6.95115,12.7927,20.8715,16.35,13.01,6.416,12.106,14.911
06/03/2020 09:00,14.18264245,4.18,2.4985,16.61013519,9.8104,10.8605,5.136536949,24.60595,21.1755,8.41,9.9,32.6515,11.31,3.97,9.58512,6.92018,12.90556,21.2705,16.42,13.17,6.416,12.106,14.5555
06/03/2020 09:30,14.23759445,2.9545,3.116,16.8508584,10.00538,11.018,5.645074747,24.66143,21.7265,8.7,10.08,33.326,11.52,4.07,9.58607,6.77692,13.27131,21.5745,16.58,13.35,6.418,12.108,14.769
06/03/2020 10:00,14.5170067,2.926,3.7525,16.97223543,10.04566,10.9905,5.882648682,24.4549,22.4295,8.96,10.02,33.3925,11.8,4,9.60032,6.61561,13.34674,22.0685,16.55,13.31,6.416,12.106,15.053
06/03/2020 10:30,14.5995368,2.6315,2.2895,17.15925556,9.96517,10.7175,6.627667508,24.53717,22.8475,9.09,10.14,33.611,12.02,3.91,9.60032,6.57913,13.39709,22.382,16.62,13.39,6.414,12.104,14.9555
06/03/2020 11:00,14.5946809,2.6315,3.3915,17.18067999,9.96535,10.6575,6.774626113,24.46136,23.0755,10.14,10.08,33.631,12.14,3.96,9.64896,6.49439,13.3665,22.3345,16.56,13.12,6.412,12.102,14.941
06/03/2020 11:30,14.51869395,2.869,2.5365,17.1114556,9.94782,10.689,6.752310544,24.51152,23.389,10.32,10.12,33.5065,12.24,3.2,9.65352,6.45886,13.35339,22.4675,16.13,12.85,6.413,12.103,14.5155
06/03/2020 12:00,14.1725546,3.42,2.7645,16.7240271,9.87231,10.174,6.682413547,24.41424,23.1705,10.33,9.96,32.6575,12.09,3.86,9.70805,6.48964,13.36631,22.118,16.29,12.59,6.417,12.107,13.8445
06/03/2020 12:30,13.67182825,3.5435,2.4225,16.31407304,9.77069,10.054,6.693306414,24.23393,23.104,10.32,9.8,31.7695,12.02,3.9,9.6634,6.50009,13.33477,21.816,15.9,12.55,6.419,12.109,13.7065
06/03/2020 13:00,13.35161205,3.3155,2.679,15.73338545,9.59898,9.748,6.67051531,24.09086,22.8475,10.32,9.39,31.4,12.02,3.77,9.42343,6.53657,13.20158,21.6555,15.71,12.38,6.422,12.112,13.6085
06/03/2020 13:30,12.864661,3.895,2.9545,15.67281783,9.63201,9.729,6.794631309,24.08079,23.2845,10.16,9.39,31.5335,12.02,3.854,9.39132,6.45278,13.18752,22.136,15.8,12.36,6.416,12.106,14.432
06/03/2020 14:00,13.1918727,3.895,3.5435,15.40571258,9.63954,9.617,6.63936862,23.95957,22.7905,10.12,9.44,31.1185,11.91,3.73,9.37745,6.51301,13.034,21.964,15.94,12.51,6.42,12.11,14.0145
06/03/2020 14:30,13.19884215,4.313,2.1755,14.63876755,9.5099,9.303,6.530291525,24.0768,21.9165,10.09,9.26,30.389,11.66,3.726,9.38182,6.52194,12.51112,21.756,15.31,12.27,6.413,12.103,13.443
06/03/2020 15:00,13.2668131,4.1895,2.3465,14.53598683,9.09257,9.0125,6.486812529,22.98164,21.432,9.74,8.79,29.979,11.4,3.66,9.16028,6.41668,12.22745,21.4235,15.13,11.76,7.518,13.238,12.937
06/03/2020 15:30,12.90774425,3.8855,3.6195,14.40527749,9.01175,8.85,6.472133485,22.48574,21.413,9.11,8.64,29.4725,11.2,3.544,9.23818,6.46646,12.21377,20.8525,14.83,11.51,7.517,13.237,12.876
06/03/2020 16:00,13.1073635,3.667,3.0685,14.44885824,9.31591,8.975,6.462241873,23.3662,21.2895,8.91,8.98,30.1095,11.13,3.522,9.35313,6.62891,12.15829,20.8525,15.19,12.19,7.513,13.233,13.572
06/03/2020 16:30,13.3245332,3.6765,2.1755,14.68925414,9.57842,9.521,6.427737975,24.05001,21.033,8.73,9.39,30.6775,11.09,3.74,9.671,6.77635,12.43132,21.242,16.3,13.41,7.511,13.231,14.9585
06/03/2020 17:00,13.3451223,3.4105,3.382,15.26299273,9.92729,9.9425,6.412771965,24.61849,21.5175,8.55,9.92,31.7585,11.09,3.533,10.20471,7.21772,12.59451,21.641,17.61,14.57,7.511,13.231,16.1625
06/03/2020 17:30,13.38011965,3.306,2.7835,15.31394925,10.182,10.1245,6.458324884,26.18105,21.736,8.01,10.46,32.6135,10.96,2.85,10.43024,7.64047,12.46303,21.926,18.48,15.58,7.511,13.231,17.1665
06/03/2020 18:00,13.0496768,2.812,0,15.28947645,10.34255,10.4165,6.422814464,26.75808,21.945,7.51,10.66,32.9365,10.84,3.304,11.03463,8.30604,12.05966,21.7835,18.69,16.02,7.51,13.23,17.7175
06/03/2020 18:30,13.27495895,2.413,0,15.95697416,10.68706,10.9225,6.379366074,28.65542,22.3915,7.03,11.28,34.5325,10.69,4.267,11.24249,8.84982,11.92516,21.945,19.45,16.97,7.51,13.23,18.43
06/03/2020 19:00,13.6204692,2.6125,0,16.21955984,10.79392,11.066,6.217583626,29.40155,22.724,6.77,11.67,34.7605,10.59,3.71,11.43249,8.968,11.62914,22.0305,19.66,17.34,7.51,13.23,18.734
06/03/2020 19:30,13.36088075,2.8595,0,15.7792295,10.63896,10.8485,5.906245233,29.19312,22.1825,6.39,11.57,34.2,10.44,3.577,11.38689,8.91138,11.32685,21.3275,19.36,16.75,7.51,13.23,18.0975
06/03/2020 20:00,12.80278045,2.793,0,15.23281981,10.16362,10.394,5.54239351,28.08219,21.3655,6.16,11.26,33.041,10.2,3.322,11.04014,8.53404,10.47223,20.938,18.63,16.25,7.51,13.56,17.29
06/03/2020 20:30,12.2959431,2.5365,0,14.61573151,9.96492,10.015,4.75773024,27.02902,20.3965,5.98,10.71,31.73,9.92,3.546,10.74811,8.31269,10.24898,19.9785,17.73,15.02,7.51,13.56,16.416
06/03/2020 21:00,11.9720254,2.5365,0,13.86759678,9.65504,9.5115,4.089790793,25.77768,19.703,5.89,10.3,30.3905,9.63,3.315,10.15797,8.07823,9.918,19.133,16.8,14.18,8.54,14.12,15.732
06/03/2020 21:30,11.4249812,2.964,0,13.13626604,9.14966,9.2065,3.806473725,24.74788,19.038,5.76,9.74,29.051,9.29,3.253,9.79108,7.64579,9.56384,18.1545,16.01,13.32,8.25,13.86,14.7915
06/03/2020 22:00,10.9610924,2.7835,0,12.51962745,8.63868,8.666,3.490367975,23.46576,18.259,5.64,9.2,27.778,9.09,2.676,9.27998,7.08833,9.21823,17.48,15.22,12.63,8.05,13.39,14.098
06/03/2020 22:30,10.46946645,2.66,0,11.62864451,8.11873,8.0095,3.19957432,21.79756,17.157,5.52,8.54,26.5145,8.71,2.551,8.99897,6.65969,8.84944,16.625,14.18,11.55,7.52,13.03,13.1765
